metadata.data_version,metadata.match_id,metadata.participants,info.game_datetime,info.game_length,info.game_version,info.participants,info.queue_id,info.tft_game_type,info.tft_set_number
5,NA1_3824750313,"['2fdw8g6vZCehd574VvGmkwxz3UrllCkk3Q6EQuErNk7JyauPW_czjH8abM6etUOjf-4Me_QWRtkIfw', '8MOozjk5GAe2DUH-IS4F1jWX9NFGnVv6uMu8FRxPTUYhM5tG2GiNFpamhVDiP1YVKdRLisZyxfW06Q', 'KVgUS7_b7cUf3KLmmJyI23jQRC2OFID0jeuB396qG2WppP16vWJGhttV5j7lOGeug2Vy4Dpaws3JCA', 'ljkI5XYGKjcNLdjXISVIutDjYZ_arBn-zBCwcLpwI9j4-Ud5ToMdLTNIK8cDXO87SNfLMh1B03p9vQ', 'j8qoT5tVYqL96XJvtHndBP6EHKb47ssaqHjp_WzWJ7eheU4P3wyBuFuxanrIjBUBsnCPRgdcaAx--w', 'aQT01JffR2EDN07B6kA2Qw7BQ78oFODy8IXY1WrYn9kSnqgH7yRvADbFtW9icDMesukNpbt6h1B6Tg', 'FEY0AGkKXtLvRUKf_wUnLTt6IZkYde7qj6RJRZA3vJLrWQdPN__hpn3AasMslQpQOI_7W0XpArKc2Q', 'sNkKZUJ_41ckunI5CzKJEM9gdg8brVhcKLeGKgZo_xGXCSYrDZVfmFM3k-KEC6fYPbE7niqA62Y_KA']",1615697213390,2071.506103515625,Version 11.5.361.3108 (Feb 25 2021/13:14:01) [PUBLIC] <Releases/11.5>,"[{'companion': {'content_ID': '774f84eb-246d-477e-9bc4-5c6092302680', 'skin_ID': 5, 'species': 'PetTFTAvatar'}, 'gold_left': 0, 'last_round': 30, 'level': 8, 'placement': 8, 'players_eliminated': 0, 'puuid': '2fdw8g6vZCehd574VvGmkwxz3UrllCkk3Q6EQuErNk7JyauPW_czjH8abM6etUOjf-4Me_QWRtkIfw', 'time_eliminated': 1627.9661865234375, 'total_damage_to_players': 59, 'traits': [{'name': 'Emperor', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Fortune', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Keeper', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Dragonsoul', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Elderwood', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Enlightened', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Mage', 'num_units': 7, 'style': 4, 'tier_current': 3, 'tier_total': 3}, {'name': 'Set4_Syphoner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Warlord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}], 'units': [{'character_id': 'TFT4_Brand', 'items': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT4_Annie', 'items': [5], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT4_Lulu', 'items': [27], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Veigar', 'chosen': 'Set4_Mage', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4b_Morgana', 'items': [], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4_AurelionSol', 'items': [15, 49, 12], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Azir', 'items': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Swain', 'items': [48, 66, 45], 'name': '', 'rarity': 4, 'tier': 1}]}, {'companion': {'content_ID': 'f000a728-aab5-4458-a3f7-374016c502b6', 'skin_ID': 5, 'species': 'PetQiyanaDog'}, 'gold_left': 0, 'last_round': 34, 'level': 9, 'placement': 6, 'players_eliminated': 0, 'puuid': '8MOozjk5GAe2DUH-IS4F1jWX9NFGnVv6uMu8FRxPTUYhM5tG2GiNFpamhVDiP1YVKdRLisZyxfW06Q', 'time_eliminated': 1858.175048828125, 'total_damage_to_players': 95, 'traits': [{'name': 'Boss', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Cultist', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Fortune', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set4_Blacksmith', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set4_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set4_Daredevil', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set4_Dragonsoul', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Elderwood', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Fabled', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 1}, {'name': 'Set4_Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Slayer', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Vanguard', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Sharpshooter', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}], 'units': [{'character_id': 'TFT4_Tristana', 'items': [], 'name': '', 'rarity': 0, 'tier': 1}, {'character_id': 'TFT4_Darius', 'items': [35, 17], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Aatrox', 'items': [], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4_Olaf', 'chosen': 'Set4_Dragonsoul', 'items': [15, 29, 25], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_ChoGath', 'items': [9006], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Sett', 'items': [9001, 45, 57], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Zilean', 'items': [9005], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Ornn', 'items': [], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Samira', 'items': [22, 9002, 49], 'name': '', 'rarity': 4, 'tier': 2}]}, {'companion': {'content_ID': '4591eca0-6b96-445e-b807-8fd93cd198ba', 'skin_ID': 12, 'species': 'PetAoShin'}, 'gold_left': 0, 'last_round': 35, 'level': 8, 'placement': 5, 'players_eliminated': 0, 'puuid': 'KVgUS7_b7cUf3KLmmJyI23jQRC2OFID0jeuB396qG2WppP16vWJGhttV5j7lOGeug2Vy4Dpaws3JCA', 'time_eliminated': 1917.9222412109375, 'total_damage_to_players': 94, 'traits': [{'name': 'Divine', 'num_units': 4, 'style': 2, 'tier_current': 2, 'tier_total': 4}, {'name': 'Duelist', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Keeper', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Adept', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Dragonsoul', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Elderwood', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Enlightened', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Executioner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Ninja', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Syphoner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}], 'units': [{'character_id': 'TFT4_Jax', 'items': [], 'name': '', 'rarity': 1, 'tier': 1}, {'character_id': 'TFT4_Irelia', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Kayle', 'items': [22, 39, 25], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Xayah', 'chosen': 'Keeper', 'items': [17, 44], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Shen', 'items': [9007], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4b_Morgana', 'items': [], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_LeeSin', 'items': [44, 57, 6], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Swain', 'items': [99, 46, 79], 'name': '', 'rarity': 4, 'tier': 2}]}, {'companion': {'content_ID': 'c4abff3d-3a21-48c4-940d-ad54b3a5aa33', 'skin_ID': 18, 'species': 'PetAkaliDragon'}, 'gold_left': 2, 'last_round': 37, 'level': 8, 'placement': 3, 'players_eliminated': 0, 'puuid': 'ljkI5XYGKjcNLdjXISVIutDjYZ_arBn-zBCwcLpwI9j4-Ud5ToMdLTNIK8cDXO87SNfLMh1B03p9vQ', 'time_eliminated': 2007.30224609375, 'total_damage_to_players': 88, 'traits': [{'name': 'Divine', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Emperor', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Keeper', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Adept', 'num_units': 3, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set4_Elderwood', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Enlightened', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Executioner', 'num_units': 4, 'style': 4, 'tier_current': 3, 'tier_total': 3}, {'name': 'Set4_Exile', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Ninja', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Spirit', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Warlord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}], 'units': [{'character_id': 'TFT4_Irelia', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Yuumi', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4b_Kindred', 'items': [46], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Kayle', 'chosen': 'Set4_Executioner', 'items': [22, 15, 23], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Xayah', 'items': [11, 12, 25], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Shen', 'items': [], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4_Azir', 'items': [], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Yone', 'items': [36, 9, 77], 'name': '', 'rarity': 4, 'tier': 2}]}, {'companion': {'content_ID': '06da6495-55da-43c7-ba7d-a7114018eefc', 'skin_ID': 19, 'species': 'PetGrumpyLion'}, 'gold_left': 3, 'last_round': 37, 'level': 9, 'placement': 4, 'players_eliminated': 1, 'puuid': 'j8qoT5tVYqL96XJvtHndBP6EHKb47ssaqHjp_WzWJ7eheU4P3wyBuFuxanrIjBUBsnCPRgdcaAx--w', 'time_eliminated': 2010.196533203125, 'total_damage_to_players': 142, 'traits': [{'name': 'Boss', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Cultist', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Emperor', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Fortune', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Keeper', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Adept', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Brawler', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Set4_Dragonsoul', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Elderwood', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Enlightened', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Exile', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Mage', 'num_units': 5, 'style': 3, 'tier_current': 2, 'tier_total': 3}, {'name': 'Set4_Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Ninja', 'num_units': 1, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Syphoner', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Warlord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}], 'units': [{'character_id': 'TFT4_Brand', 'items': [], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT4_Annie', 'items': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Lulu', 'items': [22], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Shen', 'items': [], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4b_Morgana', 'items': [], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4_AurelionSol', 'items': [15, 39, 13], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Sett', 'chosen': 'Set4_Brawler', 'items': [39, 9006], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Azir', 'items': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Azir', 'items': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Zilean', 'items': [], 'name': '', 'rarity': 4, 'tier': 1}, {'character_id': 'TFT4_Yone', 'items': [57], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Swain', 'items': [25, 33, 48], 'name': '', 'rarity': 4, 'tier': 2}]}, {'companion': {'content_ID': 'ebc79bf1-549c-46d5-a889-1ff2260d4068', 'skin_ID': 15, 'species': 'PetMiner'}, 'gold_left': 4, 'last_round': 31, 'level': 8, 'placement': 7, 'players_eliminated': 0, 'puuid': 'aQT01JffR2EDN07B6kA2Qw7BQ78oFODy8IXY1WrYn9kSnqgH7yRvADbFtW9icDMesukNpbt6h1B6Tg', 'time_eliminated': 1685.80908203125, 'total_damage_to_players': 75, 'traits': [{'name': 'Cultist', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Assassin', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Dragonsoul', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Executioner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Mystic', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Spirit', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Set4_Syphoner', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set4_Vanguard', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Sharpshooter', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 3}], 'units': [{'character_id': 'TFT4b_Diana', 'items': [35, 35], 'name': '', 'rarity': 0, 'tier': 2}, {'character_id': 'TFT4_Tristana', 'chosen': 'Sharpshooter', 'items': [49, 69, 19], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT4_Braum', 'items': [66], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Teemo', 'items': [17], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Yuumi', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4b_Kindred', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Sivir', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Swain', 'items': [47], 'name': '', 'rarity': 4, 'tier': 1}]}, {'companion': {'content_ID': '5897ad9f-4665-4372-8f3e-6c878adb8918', 'skin_ID': 1, 'species': 'PetTFTAvatar'}, 'gold_left': 0, 'last_round': 38, 'level': 8, 'placement': 2, 'players_eliminated': 1, 'puuid': 'FEY0AGkKXtLvRUKf_wUnLTt6IZkYde7qj6RJRZA3vJLrWQdPN__hpn3AasMslQpQOI_7W0XpArKc2Q', 'time_eliminated': 2063.166748046875, 'total_damage_to_players': 112, 'traits': [{'name': 'Cultist', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Emperor', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Keeper', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Assassin', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Enlightened', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}, {'name': 'Set4_Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Slayer', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set4_Spirit', 'num_units': 4, 'style': 3, 'tier_current': 2, 'tier_total': 2}, {'name': 'Set4_Vanguard', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Sharpshooter', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Warlord', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 3}], 'units': [{'character_id': 'TFT4b_Diana', 'items': [35, 17, 35], 'name': '', 'rarity': 0, 'tier': 3}, {'character_id': 'TFT4_Teemo', 'chosen': 'Set4_Spirit', 'items': [17, 13, 14], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT4_Janna', 'items': [3], 'name': '', 'rarity': 1, 'tier': 3}, {'character_id': 'TFT4_Pyke', 'items': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Yuumi', 'items': [], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Sivir', 'items': [29, 14], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Aatrox', 'items': [59], 'name': '', 'rarity': 3, 'tier': 1}, {'character_id': 'TFT4_Azir', 'items': [], 'name': '', 'rarity': 4, 'tier': 1}]}, {'companion': {'content_ID': 'aafc3176-2027-4489-9c01-dfe08588b4ff', 'skin_ID': 1, 'species': 'PetSGCat'}, 'gold_left': 6, 'last_round': 38, 'level': 9, 'placement': 1, 'players_eliminated': 5, 'puuid': 'sNkKZUJ_41ckunI5CzKJEM9gdg8brVhcKLeGKgZo_xGXCSYrDZVfmFM3k-KEC6fYPbE7niqA62Y_KA', 'time_eliminated': 2063.166748046875, 'total_damage_to_players': 195, 'traits': [{'name': 'Cultist', 'num_units': 4, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Divine', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 4}, {'name': 'Duelist', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Fortune', 'num_units': 1, 'style': 0, 'tier_current': 0, 'tier_total': 2}, {'name': 'Set4_Assassin', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Daredevil', 'num_units': 1, 'style': 3, 'tier_current': 1, 'tier_total': 1}, {'name': 'Set4_Mystic', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Set4_Slayer', 'num_units': 3, 'style': 1, 'tier_current': 1, 'tier_total': 2}, {'name': 'Set4_Vanguard', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 4}, {'name': 'Sharpshooter', 'num_units': 2, 'style': 1, 'tier_current': 1, 'tier_total': 3}, {'name': 'Warlord', 'num_units': 2, 'style': 0, 'tier_current': 0, 'tier_total': 3}], 'units': [{'character_id': 'TFT4_Pyke', 'items': [], 'name': '', 'rarity': 1, 'tier': 2}, {'character_id': 'TFT4_Sivir', 'items': [46, 15, 9007], 'name': '', 'rarity': 2, 'tier': 2}, {'character_id': 'TFT4_Aatrox', 'items': [99, 39, 44], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Sejuani', 'items': [37, 4], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_Tryndamere', 'items': [15, 49, 16], 'name': '', 'rarity': 3, 'tier': 2}, {'character_id': 'TFT4_LeeSin', 'items': [89], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Zilean', 'chosen': 'Set4_Mystic', 'items': [99, 46, 79], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Zilean', 'items': [78], 'name': '', 'rarity': 4, 'tier': 2}, {'character_id': 'TFT4_Samira', 'items': [9004, 15, 29], 'name': '', 'rarity': 4, 'tier': 1}]}]",1090,standard,4
